combined-stream,"node test/run.js"
clui,""
color-check,"standard && mocha test/test.js --compilers js:babel-register"
colornames,"node test.js"
color-rgba,"node test"
chess.js,"jest"
closure-compiler,""
check-sum,"make test"
command-exists,"mocha"
clockpicker,"gulp test"
cli-table2,"gulp coverage"
coffeeify,"tav coffeescript '>1.9.2 <99' tap test/*.js"
clownface,"standard && nyc mocha && nyc report --reporter=text-lcov > coverage.lcov"
cli-interact,""
coinbase-commerce-node,"./node_modules/mocha/bin/mocha --recursive"
chessboardjs,"echo "Error: no test specified" && exit 1"
color,"xo && mocha"
cheet.js,"grunt test"
coingecko-api,"mocha --no-timeouts --reporter spec "./tests/lib/*.js" "./tests/lib/**/*.js""
cluster-hub,""
cloneable-readable,"standard && tape test.js | tap-spec"
cldrjs,""
charm,""
coinbase,"node_modules/.bin/mocha -R spec"
chui,"mocha"
chai-quantifiers,"NODE_ENV=test mocha --recursive test"
cleave.js,"gulp test"
classify-poetry,"ava"
cipher-base,"node test.js | tspec"
com.darktalker.cordova.screenshot,""
coinlist,"xo && nyc ava"
chromedriver,""
component-emitter,"make test"
color-thief-node,"node ./test/index.test.js"
config,"./node_modules/vows/bin/vows test/*.js --spec"
compression,"mocha --check-leaks --reporter spec --bail"
codemirror,"node ./test/run.js"
combine-reducers,"babel src --out-dir lib && happiness && mocha"
connect-slashes,"node_modules/mocha/bin/mocha"
concaveman,"eslint index.js test/*.js && tap test/test.js"
contextjs,"mocha tests --compilers js:babel-core/register --require tests/globalChai.js && karma start --single-run"
collections,"node test/run-node.js"
color-string,"xo && node test/basic.js"
cli-table,""
consolidate,"mocha"
combokeys,"standard && ./node_modules/zuul/bin/zuul --phantom -- test && mkdir -p dist && browserify . -o dist/combokeys.js --standalone Combokeys"
convert-layout,"jest --coverage && yarn lint && yarn spellcheck && size-limit"
compute-quantile,"./node_modules/.bin/mocha"
chai-like,"nyc mocha test"
complex.js,"mocha tests/*.js"
common-tags,"eslint .*rc.js src/**/*.js --ignore-pattern '!.*rc.js' && jest"
compute-gcd,"./node_modules/.bin/mocha"
color-convert,"xo && node test/basic.js"
complex,""
clovelced-plugin-audiomanagement,""
cordova-plugin-file-opener2,""
compression-webpack-plugin,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
combine-source-map,"tap test/*.js"
cordova-plugin-websql,""
commander-remaining-args,"semistandard && node test/test.js"
cloud-env,""
combinations,"mocha --ui tdd"
chunk,""
console-log-level,"standard && tape test.js"
conventional-changelog-writer,"nyc lerna exec npm test"
commondir,"tape test/*.js"
common-ancestor-path,"tap"
cordova-plugin-background-mode,""
common-errors,"mocha --recursive tests"
color-namer,"mocha"
com.wikitude.phonegap.wikitudeplugin,""
command-line-commands,"test-runner --files test/*.js"
configs-overload,"jshint . && jscs . && mocha -R spec"
command-line-usage,"test-runner test/*.js"
cmd-shim,"tap test/*.js"
confidence,"lab -r console -t 100 -a code -L"
color-support,"tap test/*.js --cov --branches=100"
connect-busboy,""
cordova-plugin-app-version,"echo "Error: no test specified" && exit 1"
common-prefix,"node test | tap-spec"
clone,"nodeunit test.js"
conditional,"mocha --ui tdd --reporter spec"
columnify,"npm prune && make prepublish && tape test/*.js | tap-spec"
country-list,"standard && tap test/*.js --100"
conductor-animate,"jest --silent"
command-shell-lib,"grunt"
confit,"babel --optional selfContained --modules common --out-dir dist index.js lib/**.js && babel-node test/harness.js test/**/*-test.js"
confusing-browser-globals,"cd packages/react-scripts && node bin/react-scripts.js test"
connect-pg-simple,"installed-check -e && eslint . && JS_FILES="*.js test/*.js" && dependency-check . $JS_FILES && dependency-check . $JS_FILES --unused --no-dev && NODE_ENV=test istanbul cover _mocha -- -u exports -R spec test/*.spec.js"
codeflask,"rollup -c && wdio test/wdio.conf.js"
config-yaml,"node --harmony test/index.js"
commonmark-react-renderer,"mocha --reporter spec && eslint ."
compare-function,"tape test.js"
cordova-sqlite-storage,""
configstore,"xo && ava"
concat-map,"tap test/*.js"
command-line-args,"test-runner test/*.js test/internals/*.js"
connect-azuretables,"node ./node_modules/jshint/bin/jshint lib index.js && node ./node_modules/istanbul/lib/cli.js cover -x spec/*.js  spec/jasmine-runner.js"
country-select-js,""
cookiejar,"node tests/test.js"
copy,"mocha"
compass-vertical-rhythm,"NODE_ENV=test node_modules/.bin/mocha --recursive --compilers coffee:coffee-script/register -R mocha-unfunk-reporter"
compare-func,"npm run-script lint && mocha"
cordova-universal-links-plugin,""
convert-excel-to-json,"mocha ./tests -b"
compressible,"mocha --reporter spec --bail --check-leaks test/"
connect,"mocha --require test/support/env --reporter spec --bail --check-leaks test/"
concat-stream,"tape test/*.js test/server/*.js"
connect-redis,"nyc tape "test/*-test.js""
connect-flash,"NODE_PATH=lib node_modules/.bin/vows test/*-test.js"
conventional-changelog-core,"eslint . --cache --cache-location ./node_modules/.cache/ --ignore-path .gitignore && nyc mocha --timeout 30000 packages/*/test{,/*}.js"
content-range,"mocha"
copy-paste,""
cors,"./node_modules/eslint/bin/eslint.js lib test && ./node_modules/mocha/bin/mocha"
cordovarduino,""
continuation-local-storage,"tap test/*.tap.js"
cordova-plugin-bluetoothclassic-serial,""
compose-function,"eslint --ignore-path .gitignore .; npm run test:transpile && node .es5/test.js | tap-spec"
cordova-plugin-email-composer,""
commonmark,"node ./test/test.js"
cote,"NODE_ENV=dev nyc -x="**/examples/*" -x="**/*balanced*.js" -x="**/test/*.js" -x="**/lib/*.js" ava --timeout=60000"
connect-livereload,"mocha --reporter spec"
cookie_js,"grunt test"
correlation-id,"ava"
couchbase,"mocha"
compute-stdev,"./node_modules/.bin/mocha"
conventional-changelog-config-spec,"standard && npx mocha tests/*.test.js"
core-object,"mocha tests/**/*-test.js"
content-disposition,"mocha --reporter spec --bail --check-leaks test/"
connect-datadog,""
compute-argmax,"./node_modules/.bin/mocha"
cookies,"mocha --require test/support/env --reporter spec --bail --check-leaks test/"
contract-proxy-kit,"truffle test"
conventional-commits-detector,"gulp"
conventional-recommended-bump,"eslint . --cache --cache-location ./node_modules/.cache/ --ignore-path .gitignore && nyc mocha --timeout 30000 packages/*/test{,/*}.js"
conventional-changelog-preset-loader,"eslint . --cache --cache-location ./node_modules/.cache/ --ignore-path .gitignore && nyc mocha --timeout 30000 packages/*/test{,/*}.js"
copy-webpack-plugin,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
cordova_app_version_plugin,""
connect-history-api-fallback,"eslint lib/index.js test/index_test.js && nodeunit test/index_test.js"
consul,"jshint lib test && jscs lib test && istanbul cover --report text _mocha -- --recursive --check-leaks && istanbul check-coverage --statements 100 --functions 100 --branches 100 --lines 100"
cordova-plugin-spinner,""
co-views,""
cookie,"mocha --reporter spec --bail --check-leaks test/"
cookie-parser,"mocha --reporter spec --bail --check-leaks test/"
connect-mongodb-session,"env NODE_PATH=../ ./node_modules/mocha/bin/mocha ./test/*.test.js"
cookie-session,"mocha --check-leaks --reporter spec --bail test/"
conventional-commits-parser,"nyc lerna exec npm test"
country-list-js,"mocha  test/**/*.test.js"
contentful-resolve-response,"buster-test"
contains-path,"mocha"
contained-periodic-values,"gulp"
co,"mocha --harmony"
cordova-plugin-device-name,""
cordova-plugin-ble-central,""
content-type,"mocha --reporter spec --check-leaks --bail test/"
convert-units,"jake test --trace"
conventional-changelog,"eslint . --cache --cache-location ./node_modules/.cache/ --ignore-path .gitignore && nyc mocha --timeout 30000 packages/*/test{,/*}.js"
cordova-plugin-qrscanner,"npm install; tests/setupTests.sh"
countryjs,"./node_modules/standard/bin/cmd.js && ./node_modules/istanbul/lib/cli.js cover _mocha --"
cordova-plugin-insomnia,""
convert-source-map,"tap test/*.js --color"
cordova-plugin-native-keyboard,""
connect-timeout,"mocha --reporter spec --bail --check-leaks test/"
connect-sequence,"gulp test"
consumable-stream,"./node_modules/mocha/bin/_mocha --reporter spec --timeout 10000 --slow 10000"
cordova-plugin-badge,""
connect-ensure-login,"NODE_PATH=lib node_modules/.bin/vows test/*-test.js"
concurrently,"jest"
cordova-plugin-ouralabs,""
core-js,"grunt clean copy && eslint ./ && grunt livescript client karma:default && grunt library karma:library && promises-aplus-tests tests/promises-aplus/adapter && node tests/observables/adapter && node tests/observables/adapter-library && lsc tests/commonjs"
console-ui,"mocha tests/**/*-test.js"
copyfiles,"tape test/test.*.js | tspec"
crossroads,"node build && node node_modules/.bin/jasmine-node dev/tests/spec"
cordova,"eslint . bin/cordova && nyc jasmine"
cryptex,"eslint ./src ./test && istanbul cover node_modules/.bin/_mocha && istanbul check-coverage --statements 99 --branches 98 --functions 100 --lines 99"
create-hash,"npm run-script standard && npm run-script unit"
create-subscription,"cross-env NODE_ENV=development jest --config ./scripts/jest/config.source.js"
country-telephone-data,"echo "Error: no test specified" && exit 1"
crumb,"lab -r console -t 100 -a code -L"
cron,"make test"
cradle,"node test/helpers/seed.js && vows --spec"
crossfilter,"./node_modules/.bin/vows"
cookie-signature,""
css-declaration-sorter,"node tests/test.js"
coverup,"rm -rf .nyc_output coverage && exlint src test && cross-env NODE_ENV=testing nyc ava -a && nyc report -r=lcov"
createjs,""
cryptojs,""
create-error,"mocha -R spec test/index.js"
countries-and-timezones,"mocha -r test/index.js test/unit"
csp-html-webpack-plugin,"eslint . && jest --config=./jest.config.js plugin.jest.js && rm -rf ./coverage && jest --coverage --config=./jest.config.js plugin.jest.js && npx codecov --token=252086ef-c14d-4f29-ab36-720265249fa2"
connect-trim-body,""
crawler,"mocha --timeout=15000 tests/*.test.js"
crc,"cd src && babel --out-dir ../lib *.js && mocha test/*.test.js"
country-data,"mocha"
croppie,"mocha test/unit"
cordova-plugin-keyboard,""
creditcardutils,"make test"
cqrs-domain,"mocha test/unit && mocha test/integration"
crpc,""
css-modules-loader-core,"mocha --compilers js:babel/register"
cross-spawn,"jest --env node --coverage"
cron-converter,"tape test/*"
csprng,""
countdown,""
counterpart,"make test"
create-xpub,"xo && nyc ava"
cross-platform-terminal-characters,"gulp test"
create-torrent,"standard && tape test/*.js"
create-react-class,"jest"
cpx,"run-s clean lint && cross-env NODE_ENV=development nyc --require babel-register mocha test/*.js --timeout 60000"
cssesc,"mocha tests"
cross-storage,"./node_modules/.bin/zuul --local 8080 --ui mocha-bdd -- test/test.js"
crypto-js,"grunt default"
credential,"tape test/*-test.js"
cross-domain-utils,"eslint src/ test/ && flow && cross-env NODE_ENV=test babel-node --presets es2015 ./node_modules/.bin/karma start"
creditkey-js,"nwb test"
cson,"node ./edition-esnext/test.js"
cryptiles,"lab -a code -t 100 -L"
critters-webpack-plugin,"jest --coverage"
create-html,"standard && node tests/index.js | tap-spec"
css-modules-require-hook,"NODE_PATH=$(pwd)/test/tokens/node_modules $npm_package_scripts_test_unit --compilers js:babel-register"
create-hmac,"node test.js | tspec"
css-global-variables,""
css-generator,"node demo/demo.js"
cssbeautify,"node test/runner.js"
cssnano,"eslint --ignore-path .gitignore packages/**/src util && cross-env BABEL_ENV=test ava"
cryptr,"node ./tests"
cssom,""
d3-brush,"rollup -c && tape 'test/**/*-test.js' && eslint src"
d3-array,"rollup -c && ./test/run.sh"
d3-hsv,"rm -rf build && mkdir build && rollup --banner "$(preamble)" -f umd -g d3-color:d3 -n d3 -o build/d3-hsv.js -- index.js && tape 'test/**/*-test.js' && eslint index.js src test"
d3-graphviz,"rm -rf build && mkdir build && rollup -c && env TESTRUNNER='nyc tape' npm run do-test"
d3-color,"rollup -c && tape 'test/**/*-test.js' && eslint src test"
cwise-parser,"tap test/*.js"
cytoscape,"run-s test:js test:modules lint"
d3-ease,"rollup -c && tape 'test/**/*-test.js' && eslint src test"
cuint,"mocha"
d3-time,"rollup -c && TZ=America/Los_Angeles tape 'test/**/*-test.js' && eslint src"
css-mediaquery,"istanbul cover -- ./node_modules/mocha/bin/_mocha test/ --reporter spec"
cwise,"rm -rf node_modules/cwise && ln -s .. node_modules/cwise && tape test/*.js"
d3-axis,"rollup -c && tape 'test/**/*-test.js' && eslint src test"
current-git-branch,"eslint index.js test.js && nyc ava"
d3-hexbin,"rm -rf build && mkdir build && json2module package.json > build/package.js && rollup -f umd -n d3_hexbin -o build/d3-hexbin.js -- index.js && tape 'test/**/*-test.js' && eslint index.js src"
currency-formatter,"NODE_ENV=test mocha ./test.js --harmony"
d3-path,"rollup -c && tape 'test/**/*-test.js' && eslint src test"
cwd,"mocha"
custom-error-generator,"make test"
d3,"rimraf dist && mkdir dist && json2module package.json > dist/package.js && rollup -c && tape 'test/**/*-test.js'"
css-to-style,"babel --out-dir lib src && mocha"
d3-chord,"rollup -c && tape 'test/**/*-test.js' && eslint src"
d3-fetch,"rollup -c && tape 'test/**/*-test.js' && eslint src"
customize-cra,"jest"
cuss,"node build && remark . -qfo && prettier --write "**/*.js" && xo --fix && browserify index.json -s cuss > cuss.js && browserify index.json -s cuss -p tinyify > cuss.min.js && node test"
csso,"mocha --reporter dot"
css-minimizer-webpack-plugin,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
d3-collection,"rm -rf build && mkdir build && rollup --banner "$(preamble)" -f umd -n d3 -o build/d3-collection.js -- index.js && tape 'test/**/*-test.js' && eslint index.js src"
cypress-image-snapshot,"jest"
csv2json,"jest && standard && dependency-check ./package.json"
csurf,"mocha --check-leaks --reporter spec --bail test/"
d3-hierarchy,"rollup -c && tape 'test/**/*-test.js' && eslint src test"
d3-dispatch,"rollup -c && tape 'test/**/*-test.js' && eslint src test"
d3-interpolate-path,"rm -rf build && mkdir build && rollup --config rollup.config.js && tape 'test/**/*-test.js' | faucet"
cssstyle,"run-p generate:* && jest"
d3-delaunay,"tape -r esm 'test/**/*-test.js' && eslint src test"
css,"mocha --require should --reporter spec test/*.js"
d3-force,"rollup -c && tape 'test/**/*-test.js' && eslint src"
cwise-compiler,"tap test/*.js"
d3-dsv,"rollup -c && TZ=America/Los_Angeles tape 'test/**/*-test.js' && eslint src test"
d3-interpolate,"rollup -c && tape 'test/**/*-test.js' && eslint src"
d20,"./node_modules/.bin/mocha -R spec"
d3-format,"rollup -c && tape 'test/**/*-test.js' && eslint src test"
d3-shape,"rollup -c && tape 'test/**/*-test.js' && eslint src"
defer-promise,"tape test/*.js"
css-tree,"mocha --reporter ${REPORTER:-progress}"
d3-box,"echo "Error: no test specified" && exit 1"
d3-queue,"rm -rf build && mkdir build && rollup --banner "$(preamble)" -f umd -n d3 -o build/d3-queue.js -- index.js && tape 'test/**/*-test.js' && eslint index.js src"
d3-cloud,""
dc,"grunt test"
d3-polygon,"rollup -c && tape 'test/**/*-test.js' && eslint src test"
d3-drag,"rollup -c && tape 'test/**/*-test.js' && eslint src"
css-to-react-native,"jest"
d3-request,"rm -rf build && mkdir build && bin/rollup-node && rollup --banner "$(preamble)" -f umd -g d3-collection:d3,d3-dispatch:d3,d3-dsv:d3 -n d3 -o build/d3-request.js -- index.js && tape 'test/**/*-test.js' && eslint index.js src"
c-struct,"./node_modules/mocha/bin/mocha"
cypress-dotenv,"jest"
d3pie,"echo "Error: no test specified" && exit 1"
date-arithmetic,"node -r esm test.js"
d3kit,"NODE_ENV=test karma start --single-run"
d3-timer,"rollup -c && tape 'test/**/*-test.js' && eslint src"
datadog-metrics,"./node_modules/.bin/mocha --reporter spec && ./node_modules/.bin/jshint --reporter node_modules/jshint-stylish-ex/stylish.js *.js ./lib/*.js ./test/*.js && ./node_modules/.bin/jscs --config .jscsrc *.js ./lib/*.js ./test/*.js"
d3-random,"rollup -c && tape 'test/**/*-test.js' && eslint src test"
dayjs-precise-range,"echo "Error: no test specified" && exit 1"
d3-selection,"rollup -c && tape 'test/**/*-test.js' && eslint src"
css-selector-tokenizer,"eslint lib && mocha"
d3-voronoi,"rm -rf build && mkdir build && rollup --banner "$(preamble)" -f umd -n d3 -o build/d3-voronoi.js -- index.js && tape 'test/**/*-test.js' && eslint index.js src"
d3-quadtree,"rollup -c && tape 'test/**/*-test.js' && eslint src test"
